"","ID","Token","Rating","Condition","Speaker","ratingType","rep","Sent"
"2280","L127","Sub24_AP_tsent.4_moreClear",46,"moreClear","Sub24","AP","4","tsent"
"2281","L127","Sub22_AP_ksent.4_conv",3,"conv","Sub22","AP","4","ksent"
"2282","L127","Sub22_AP_ksent.4_lessClear",8,"lessClear","Sub22","AP","4","ksent"
"2283","L127","Sub22_AP_ksent.4_moreClear",3,"moreClear","Sub22","AP","4","ksent"
"2284","L127","Sub18_AP_bsent.2_conv",5,"conv","Sub18","AP","2","bsent"
"2285","L127","Sub18_AP_bsent.2_lessClear",18,"lessClear","Sub18","AP","2","bsent"
"2286","L127","Sub18_AP_bsent.2_moreClear",22,"moreClear","Sub18","AP","2","bsent"
"2287","L128","Sub34_Int_bsent.2_conv",15,"conv","Sub34","Int","2","bsent"
"2288","L128","Sub34_Int_bsent.2_lessClear",5,"lessClear","Sub34","Int","2","bsent"
"2289","L128","Sub34_Int_bsent.2_moreClear",19,"moreClear","Sub34","Int","2","bsent"
"2290","L128","Sub28_Int_tsent.4_conv",2,"conv","Sub28","Int","4","tsent"
"2291","L128","Sub28_Int_tsent.4_lessClear",1,"lessClear","Sub28","Int","4","tsent"
"2292","L128","Sub28_Int_tsent.4_moreClear",2,"moreClear","Sub28","Int","4","tsent"
"2293","L128","Sub23_Int_ksent.3_conv",7,"conv","Sub23","Int","3","ksent"
"2294","L128","Sub23_Int_ksent.3_lessClear",1,"lessClear","Sub23","Int","3","ksent"
"2295","L128","Sub23_Int_ksent.3_moreClear",1,"moreClear","Sub23","Int","3","ksent"
"2296","L128","Sub34_AP_tsent.1_conv",10,"conv","Sub34","AP","1","tsent"
"2297","L128","Sub34_AP_tsent.1_lessClear",1,"lessClear","Sub34","AP","1","tsent"
"2298","L128","Sub34_AP_tsent.1_moreClear",4,"moreClear","Sub34","AP","1","tsent"
"2299","L128","Sub28_AP_ksent.1_conv",1,"conv","Sub28","AP","1","ksent"
"2300","L128","Sub28_AP_ksent.1_lessClear",1,"lessClear","Sub28","AP","1","ksent"
"2301","L128","Sub28_AP_ksent.1_moreClear",1,"moreClear","Sub28","AP","1","ksent"
"2302","L128","Sub23_AP_bsent.2_conv",1,"conv","Sub23","AP","2","bsent"
"2303","L128","Sub23_AP_bsent.2_lessClear",1,"lessClear","Sub23","AP","2","bsent"
"2304","L128","Sub23_AP_bsent.2_moreClear",5,"moreClear","Sub23","AP","2","bsent"
"2305","L129","Sub16_Int_bsent.1_conv",35,"conv","Sub16","Int","1","bsent"
"2306","L129","Sub16_Int_bsent.1_lessClear",0,"lessClear","Sub16","Int","1","bsent"
"2307","L129","Sub16_Int_bsent.1_moreClear",81,"moreClear","Sub16","Int","1","bsent"
"2308","L129","Sub18_Int_tsent.2_conv",1,"conv","Sub18","Int","2","tsent"
"2309","L129","Sub18_Int_tsent.2_lessClear",0,"lessClear","Sub18","Int","2","tsent"
"2310","L129","Sub18_Int_tsent.2_moreClear",0,"moreClear","Sub18","Int","2","tsent"
"2311","L129","Sub11_Int_ksent.5_conv",1,"conv","Sub11","Int","5","ksent"
"2312","L129","Sub11_Int_ksent.5_lessClear",0,"lessClear","Sub11","Int","5","ksent"
"2313","L129","Sub11_Int_ksent.5_moreClear",1,"moreClear","Sub11","Int","5","ksent"
"2314","L129","Sub16_AP_tsent.4_conv",100,"conv","Sub16","AP","4","tsent"
"2315","L129","Sub16_AP_tsent.4_lessClear",85,"lessClear","Sub16","AP","4","tsent"
"2316","L129","Sub16_AP_tsent.4_moreClear",100,"moreClear","Sub16","AP","4","tsent"
"2317","L129","Sub18_AP_ksent.4_conv",42,"conv","Sub18","AP","4","ksent"
"2318","L129","Sub18_AP_ksent.4_lessClear",25,"lessClear","Sub18","AP","4","ksent"
"2319","L129","Sub18_AP_ksent.4_moreClear",86,"moreClear","Sub18","AP","4","ksent"
"2320","L129","Sub11_AP_bsent.4_conv",59,"conv","Sub11","AP","4","bsent"
"2321","L129","Sub11_AP_bsent.4_lessClear",29,"lessClear","Sub11","AP","4","bsent"
"2322","L129","Sub11_AP_bsent.4_moreClear",75,"moreClear","Sub11","AP","4","bsent"
"2323","L130","Sub12_Int_bsent.3_conv",100,"conv","Sub12","Int","3","bsent"
"2324","L130","Sub12_Int_bsent.3_lessClear",100,"lessClear","Sub12","Int","3","bsent"
"2325","L130","Sub12_Int_bsent.3_moreClear",100,"moreClear","Sub12","Int","3","bsent"
"2326","L130","Sub12_Int_tsent.4_conv",88,"conv","Sub12","Int","4","tsent"
"2327","L130","Sub12_Int_tsent.4_lessClear",43,"lessClear","Sub12","Int","4","tsent"
"2328","L130","Sub12_Int_tsent.4_moreClear",75,"moreClear","Sub12","Int","4","tsent"
"2329","L130","Sub28_Int_ksent.2_conv",0,"conv","Sub28","Int","2","ksent"
"2330","L130","Sub28_Int_ksent.2_lessClear",0,"lessClear","Sub28","Int","2","ksent"
"2331","L130","Sub28_Int_ksent.2_moreClear",0,"moreClear","Sub28","Int","2","ksent"
"2332","L130","Sub12_AP_tsent.5_conv",29,"conv","Sub12","AP","5","tsent"
"2333","L130","Sub12_AP_tsent.5_lessClear",13,"lessClear","Sub12","AP","5","tsent"
"2334","L130","Sub12_AP_tsent.5_moreClear",34,"moreClear","Sub12","AP","5","tsent"
"2335","L130","Sub12_AP_ksent.3_conv",4,"conv","Sub12","AP","3","ksent"
"2336","L130","Sub12_AP_ksent.3_lessClear",0,"lessClear","Sub12","AP","3","ksent"
"2337","L130","Sub12_AP_ksent.3_moreClear",5,"moreClear","Sub12","AP","3","ksent"
"2338","L130","Sub28_AP_bsent.4_conv",0,"conv","Sub28","AP","4","bsent"
"2339","L130","Sub28_AP_bsent.4_lessClear",22,"lessClear","Sub28","AP","4","bsent"
"2340","L130","Sub28_AP_bsent.4_moreClear",12,"moreClear","Sub28","AP","4","bsent"
"2341","L131","Sub16_Int_bsent.4_conv",100,"conv","Sub16","Int","4","bsent"
"2342","L131","Sub16_Int_bsent.4_lessClear",89,"lessClear","Sub16","Int","4","bsent"
"2343","L131","Sub16_Int_bsent.4_moreClear",75,"moreClear","Sub16","Int","4","bsent"
"2344","L131","Sub35_Int_tsent.1_conv",59,"conv","Sub35","Int","1","tsent"
"2345","L131","Sub35_Int_tsent.1_lessClear",46,"lessClear","Sub35","Int","1","tsent"
"2346","L131","Sub35_Int_tsent.1_moreClear",49,"moreClear","Sub35","Int","1","tsent"
"2347","L131","Sub28_Int_ksent.4_conv",0,"conv","Sub28","Int","4","ksent"
"2348","L131","Sub28_Int_ksent.4_lessClear",0,"lessClear","Sub28","Int","4","ksent"
"2349","L131","Sub28_Int_ksent.4_moreClear",0,"moreClear","Sub28","Int","4","ksent"
"2350","L131","Sub16_AP_tsent.3_conv",78,"conv","Sub16","AP","3","tsent"
"2351","L131","Sub16_AP_tsent.3_lessClear",64,"lessClear","Sub16","AP","3","tsent"
"2352","L131","Sub16_AP_tsent.3_moreClear",100,"moreClear","Sub16","AP","3","tsent"
"2353","L131","Sub35_AP_ksent.2_conv",100,"conv","Sub35","AP","2","ksent"
"2354","L131","Sub35_AP_ksent.2_lessClear",26,"lessClear","Sub35","AP","2","ksent"
"2355","L131","Sub35_AP_ksent.2_moreClear",83,"moreClear","Sub35","AP","2","ksent"
"2356","L131","Sub28_AP_bsent.1_conv",0,"conv","Sub28","AP","1","bsent"
"2357","L131","Sub28_AP_bsent.1_lessClear",0,"lessClear","Sub28","AP","1","bsent"
"2358","L131","Sub28_AP_bsent.1_moreClear",0,"moreClear","Sub28","AP","1","bsent"
"2359","L132","Sub28_Int_bsent.3_conv",0,"conv","Sub28","Int","3","bsent"
"2360","L132","Sub28_Int_bsent.3_lessClear",0,"lessClear","Sub28","Int","3","bsent"
"2361","L132","Sub28_Int_bsent.3_moreClear",0,"moreClear","Sub28","Int","3","bsent"
"2362","L132","Sub30_Int_tsent.1_conv",0,"conv","Sub30","Int","1","tsent"
"2363","L132","Sub30_Int_tsent.1_lessClear",0,"lessClear","Sub30","Int","1","tsent"
"2364","L132","Sub30_Int_tsent.1_moreClear",0,"moreClear","Sub30","Int","1","tsent"
"2365","L132","Sub16_Int_ksent.4_conv",79,"conv","Sub16","Int","4","ksent"
"2366","L132","Sub16_Int_ksent.4_lessClear",90,"lessClear","Sub16","Int","4","ksent"
"2367","L132","Sub16_Int_ksent.4_moreClear",83,"moreClear","Sub16","Int","4","ksent"
"2368","L132","Sub28_AP_tsent.5_conv",0,"conv","Sub28","AP","5","tsent"
"2369","L132","Sub28_AP_tsent.5_lessClear",0,"lessClear","Sub28","AP","5","tsent"
"2370","L132","Sub28_AP_tsent.5_moreClear",0,"moreClear","Sub28","AP","5","tsent"
"2371","L132","Sub30_AP_ksent.3_conv",57,"conv","Sub30","AP","3","ksent"
"2372","L132","Sub30_AP_ksent.3_lessClear",16,"lessClear","Sub30","AP","3","ksent"
"2373","L132","Sub30_AP_ksent.3_moreClear",62,"moreClear","Sub30","AP","3","ksent"
"2374","L132","Sub16_AP_bsent.2_conv",92,"conv","Sub16","AP","2","bsent"
"2375","L132","Sub16_AP_bsent.2_lessClear",85,"lessClear","Sub16","AP","2","bsent"
"2376","L132","Sub16_AP_bsent.2_moreClear",92,"moreClear","Sub16","AP","2","bsent"
"2377","L133","Sub11_Int_bsent.5_conv",3,"conv","Sub11","Int","5","bsent"
"2378","L133","Sub11_Int_bsent.5_lessClear",4,"lessClear","Sub11","Int","5","bsent"
"2379","L133","Sub11_Int_bsent.5_moreClear",4,"moreClear","Sub11","Int","5","bsent"
"2380","L133","Sub28_Int_tsent.4_conv",8,"conv","Sub28","Int","4","tsent"
"2381","L133","Sub28_Int_tsent.4_lessClear",11,"lessClear","Sub28","Int","4","tsent"
"2382","L133","Sub28_Int_tsent.4_moreClear",19,"moreClear","Sub28","Int","4","tsent"
"2383","L133","Sub30_Int_ksent.3_conv",52,"conv","Sub30","Int","3","ksent"
"2384","L133","Sub30_Int_ksent.3_lessClear",52,"lessClear","Sub30","Int","3","ksent"
"2385","L133","Sub30_Int_ksent.3_moreClear",81,"moreClear","Sub30","Int","3","ksent"
"2386","L133","Sub11_AP_tsent.3_conv",11,"conv","Sub11","AP","3","tsent"
"2387","L133","Sub11_AP_tsent.3_lessClear",18,"lessClear","Sub11","AP","3","tsent"
"2388","L133","Sub11_AP_tsent.3_moreClear",13,"moreClear","Sub11","AP","3","tsent"
"2389","L133","Sub28_AP_ksent.1_conv",10,"conv","Sub28","AP","1","ksent"
"2390","L133","Sub28_AP_ksent.1_lessClear",10,"lessClear","Sub28","AP","1","ksent"
"2391","L133","Sub28_AP_ksent.1_moreClear",7,"moreClear","Sub28","AP","1","ksent"
"2392","L133","Sub30_AP_bsent.3_conv",38,"conv","Sub30","AP","3","bsent"
"2393","L133","Sub30_AP_bsent.3_lessClear",14,"lessClear","Sub30","AP","3","bsent"
"2394","L133","Sub30_AP_bsent.3_moreClear",90,"moreClear","Sub30","AP","3","bsent"
"2395","L134","Sub22_Int_bsent.3_conv",19,"conv","Sub22","Int","3","bsent"
"2396","L134","Sub22_Int_bsent.3_lessClear",20,"lessClear","Sub22","Int","3","bsent"
"2397","L134","Sub22_Int_bsent.3_moreClear",20,"moreClear","Sub22","Int","3","bsent"
"2398","L134","Sub24_Int_tsent.2_conv",12,"conv","Sub24","Int","2","tsent"
"2399","L134","Sub24_Int_tsent.2_lessClear",13,"lessClear","Sub24","Int","2","tsent"
"2400","L134","Sub24_Int_tsent.2_moreClear",21,"moreClear","Sub24","Int","2","tsent"
"2401","L134","Sub25_Int_ksent.4_conv",0,"conv","Sub25","Int","4","ksent"
"2402","L134","Sub25_Int_ksent.4_lessClear",0,"lessClear","Sub25","Int","4","ksent"
"2403","L134","Sub25_Int_ksent.4_moreClear",3,"moreClear","Sub25","Int","4","ksent"
"2404","L134","Sub22_AP_tsent.2_conv",26,"conv","Sub22","AP","2","tsent"
"2405","L134","Sub22_AP_tsent.2_lessClear",4,"lessClear","Sub22","AP","2","tsent"
"2406","L134","Sub22_AP_tsent.2_moreClear",29,"moreClear","Sub22","AP","2","tsent"
"2407","L134","Sub24_AP_ksent.1_conv",10,"conv","Sub24","AP","1","ksent"
"2408","L134","Sub24_AP_ksent.1_lessClear",21,"lessClear","Sub24","AP","1","ksent"
"2409","L134","Sub24_AP_ksent.1_moreClear",53,"moreClear","Sub24","AP","1","ksent"
"2410","L134","Sub25_AP_bsent.1_conv",3,"conv","Sub25","AP","1","bsent"
"2411","L134","Sub25_AP_bsent.1_lessClear",0,"lessClear","Sub25","AP","1","bsent"
"2412","L134","Sub25_AP_bsent.1_moreClear",0,"moreClear","Sub25","AP","1","bsent"
"2413","L135","Sub12_Int_bsent.4_conv",95,"conv","Sub12","Int","4","bsent"
"2414","L135","Sub12_Int_bsent.4_lessClear",21,"lessClear","Sub12","Int","4","bsent"
"2415","L135","Sub12_Int_bsent.4_moreClear",12,"moreClear","Sub12","Int","4","bsent"
"2416","L135","Sub12_Int_tsent.1_conv",32,"conv","Sub12","Int","1","tsent"
"2417","L135","Sub12_Int_tsent.1_lessClear",5,"lessClear","Sub12","Int","1","tsent"
"2418","L135","Sub12_Int_tsent.1_moreClear",100,"moreClear","Sub12","Int","1","tsent"
"2419","L135","Sub35_Int_ksent.5_conv",74,"conv","Sub35","Int","5","ksent"
"2420","L135","Sub35_Int_ksent.5_lessClear",40,"lessClear","Sub35","Int","5","ksent"
"2421","L135","Sub35_Int_ksent.5_moreClear",100,"moreClear","Sub35","Int","5","ksent"
"2422","L135","Sub12_AP_tsent.4_conv",59,"conv","Sub12","AP","4","tsent"
"2423","L135","Sub12_AP_tsent.4_lessClear",1,"lessClear","Sub12","AP","4","tsent"
"2424","L135","Sub12_AP_tsent.4_moreClear",42,"moreClear","Sub12","AP","4","tsent"
"2425","L135","Sub12_AP_ksent.4_conv",7,"conv","Sub12","AP","4","ksent"
"2426","L135","Sub12_AP_ksent.4_lessClear",8,"lessClear","Sub12","AP","4","ksent"
"2427","L135","Sub12_AP_ksent.4_moreClear",41,"moreClear","Sub12","AP","4","ksent"
"2428","L135","Sub35_AP_bsent.1_conv",100,"conv","Sub35","AP","1","bsent"
"2429","L135","Sub35_AP_bsent.1_lessClear",61,"lessClear","Sub35","AP","1","bsent"
"2430","L135","Sub35_AP_bsent.1_moreClear",100,"moreClear","Sub35","AP","1","bsent"
"2431","L136","Sub16_Int_bsent.3_conv",65,"conv","Sub16","Int","3","bsent"
"2432","L136","Sub16_Int_bsent.3_lessClear",33,"lessClear","Sub16","Int","3","bsent"
"2433","L136","Sub16_Int_bsent.3_moreClear",50,"moreClear","Sub16","Int","3","bsent"
"2434","L136","Sub23_Int_tsent.5_conv",13,"conv","Sub23","Int","5","tsent"
"2435","L136","Sub23_Int_tsent.5_lessClear",17,"lessClear","Sub23","Int","5","tsent"
"2436","L136","Sub23_Int_tsent.5_moreClear",28,"moreClear","Sub23","Int","5","tsent"
"2437","L136","Sub34_Int_ksent.2_conv",38,"conv","Sub34","Int","2","ksent"
"2438","L136","Sub34_Int_ksent.2_lessClear",23,"lessClear","Sub34","Int","2","ksent"
"2439","L136","Sub34_Int_ksent.2_moreClear",39,"moreClear","Sub34","Int","2","ksent"
"2440","L136","Sub16_AP_tsent.2_conv",36,"conv","Sub16","AP","2","tsent"
"2441","L136","Sub16_AP_tsent.2_lessClear",26,"lessClear","Sub16","AP","2","tsent"
"2442","L136","Sub16_AP_tsent.2_moreClear",53,"moreClear","Sub16","AP","2","tsent"
"2443","L136","Sub23_AP_ksent.1_conv",40,"conv","Sub23","AP","1","ksent"
"2444","L136","Sub23_AP_ksent.1_lessClear",6,"lessClear","Sub23","AP","1","ksent"
"2445","L136","Sub23_AP_ksent.1_moreClear",34,"moreClear","Sub23","AP","1","ksent"
"2446","L136","Sub34_AP_bsent.3_conv",10,"conv","Sub34","AP","3","bsent"
"2447","L136","Sub34_AP_bsent.3_lessClear",59,"lessClear","Sub34","AP","3","bsent"
"2448","L136","Sub34_AP_bsent.3_moreClear",79,"moreClear","Sub34","AP","3","bsent"
"2449","L137","Sub26_Int_bsent.1_conv",97,"conv","Sub26","Int","1","bsent"
"2450","L137","Sub26_Int_bsent.1_lessClear",98,"lessClear","Sub26","Int","1","bsent"
"2451","L137","Sub26_Int_bsent.1_moreClear",100,"moreClear","Sub26","Int","1","bsent"
"2452","L137","Sub22_Int_tsent.2_conv",96,"conv","Sub22","Int","2","tsent"
"2453","L137","Sub22_Int_tsent.2_lessClear",100,"lessClear","Sub22","Int","2","tsent"
"2454","L137","Sub22_Int_tsent.2_moreClear",100,"moreClear","Sub22","Int","2","tsent"
"2455","L137","Sub24_Int_ksent.2_conv",88,"conv","Sub24","Int","2","ksent"
"2456","L137","Sub24_Int_ksent.2_lessClear",100,"lessClear","Sub24","Int","2","ksent"
"2457","L137","Sub24_Int_ksent.2_moreClear",99,"moreClear","Sub24","Int","2","ksent"
"2458","L137","Sub26_AP_tsent.1_conv",51,"conv","Sub26","AP","1","tsent"
"2459","L137","Sub26_AP_tsent.1_lessClear",35,"lessClear","Sub26","AP","1","tsent"
"2460","L137","Sub26_AP_tsent.1_moreClear",97,"moreClear","Sub26","AP","1","tsent"
"2461","L137","Sub22_AP_ksent.4_conv",100,"conv","Sub22","AP","4","ksent"
"2462","L137","Sub22_AP_ksent.4_lessClear",100,"lessClear","Sub22","AP","4","ksent"
"2463","L137","Sub22_AP_ksent.4_moreClear",100,"moreClear","Sub22","AP","4","ksent"
"2464","L137","Sub24_AP_bsent.4_conv",33,"conv","Sub24","AP","4","bsent"
"2465","L137","Sub24_AP_bsent.4_lessClear",32,"lessClear","Sub24","AP","4","bsent"
"2466","L137","Sub24_AP_bsent.4_moreClear",33,"moreClear","Sub24","AP","4","bsent"
"2467","L138","Sub12_Int_bsent.1_conv",33,"conv","Sub12","Int","1","bsent"
"2468","L138","Sub12_Int_bsent.1_lessClear",3,"lessClear","Sub12","Int","1","bsent"
"2469","L138","Sub12_Int_bsent.1_moreClear",76,"moreClear","Sub12","Int","1","bsent"
"2470","L138","Sub12_Int_tsent.1_conv",99,"conv","Sub12","Int","1","tsent"
"2471","L138","Sub12_Int_tsent.1_lessClear",57,"lessClear","Sub12","Int","1","tsent"
"2472","L138","Sub12_Int_tsent.1_moreClear",46,"moreClear","Sub12","Int","1","tsent"
"2473","L138","Sub25_Int_ksent.4_conv",4,"conv","Sub25","Int","4","ksent"
"2474","L138","Sub25_Int_ksent.4_lessClear",1,"lessClear","Sub25","Int","4","ksent"
"2475","L138","Sub25_Int_ksent.4_moreClear",2,"moreClear","Sub25","Int","4","ksent"
"2476","L138","Sub12_AP_tsent.2_conv",54,"conv","Sub12","AP","2","tsent"
"2477","L138","Sub12_AP_tsent.2_lessClear",6,"lessClear","Sub12","AP","2","tsent"
"2478","L138","Sub12_AP_tsent.2_moreClear",100,"moreClear","Sub12","AP","2","tsent"
"2479","L138","Sub12_AP_ksent.3_conv",8,"conv","Sub12","AP","3","ksent"
"2480","L138","Sub12_AP_ksent.3_lessClear",2,"lessClear","Sub12","AP","3","ksent"
"2481","L138","Sub12_AP_ksent.3_moreClear",10,"moreClear","Sub12","AP","3","ksent"
"2482","L138","Sub25_AP_bsent.4_conv",5,"conv","Sub25","AP","4","bsent"
"2483","L138","Sub25_AP_bsent.4_lessClear",1,"lessClear","Sub25","AP","4","bsent"
"2484","L138","Sub25_AP_bsent.4_moreClear",11,"moreClear","Sub25","AP","4","bsent"
"2485","L139","Sub12_Int_bsent.5_conv",48,"conv","Sub12","Int","5","bsent"
"2486","L139","Sub12_Int_bsent.5_lessClear",27,"lessClear","Sub12","Int","5","bsent"
"2487","L139","Sub12_Int_bsent.5_moreClear",27,"moreClear","Sub12","Int","5","bsent"
"2488","L139","Sub34_Int_tsent.3_conv",22,"conv","Sub34","Int","3","tsent"
"2489","L139","Sub34_Int_tsent.3_lessClear",20,"lessClear","Sub34","Int","3","tsent"
"2490","L139","Sub34_Int_tsent.3_moreClear",17,"moreClear","Sub34","Int","3","tsent"
"2491","L139","Sub32_Int_ksent.1_conv",44,"conv","Sub32","Int","1","ksent"
"2492","L139","Sub32_Int_ksent.1_lessClear",3,"lessClear","Sub32","Int","1","ksent"
"2493","L139","Sub32_Int_ksent.1_moreClear",47,"moreClear","Sub32","Int","1","ksent"
"2494","L139","Sub12_AP_tsent.3_conv",3,"conv","Sub12","AP","3","tsent"
"2495","L139","Sub12_AP_tsent.3_lessClear",4,"lessClear","Sub12","AP","3","tsent"
"2496","L139","Sub12_AP_tsent.3_moreClear",9,"moreClear","Sub12","AP","3","tsent"
"2497","L139","Sub34_AP_ksent.5_conv",32,"conv","Sub34","AP","5","ksent"
"2498","L139","Sub34_AP_ksent.5_lessClear",15,"lessClear","Sub34","AP","5","ksent"
"2499","L139","Sub34_AP_ksent.5_moreClear",31,"moreClear","Sub34","AP","5","ksent"
"2500","L139","Sub32_AP_bsent.5_conv",8,"conv","Sub32","AP","5","bsent"
"2501","L139","Sub32_AP_bsent.5_lessClear",6,"lessClear","Sub32","AP","5","bsent"
"2502","L139","Sub32_AP_bsent.5_moreClear",30,"moreClear","Sub32","AP","5","bsent"
"2503","L140","Sub18_Int_bsent.1_conv",60,"conv","Sub18","Int","1","bsent"
"2504","L140","Sub18_Int_bsent.1_lessClear",50,"lessClear","Sub18","Int","1","bsent"
"2505","L140","Sub18_Int_bsent.1_moreClear",76,"moreClear","Sub18","Int","1","bsent"
"2506","L140","Sub30_Int_tsent.5_conv",100,"conv","Sub30","Int","5","tsent"
"2507","L140","Sub30_Int_tsent.5_lessClear",100,"lessClear","Sub30","Int","5","tsent"
"2508","L140","Sub30_Int_tsent.5_moreClear",100,"moreClear","Sub30","Int","5","tsent"
"2509","L140","Sub30_Int_ksent.5_conv",0,"conv","Sub30","Int","5","ksent"
"2510","L140","Sub30_Int_ksent.5_lessClear",0,"lessClear","Sub30","Int","5","ksent"
"2511","L140","Sub30_Int_ksent.5_moreClear",35,"moreClear","Sub30","Int","5","ksent"
"2512","L140","Sub18_AP_tsent.1_conv",0,"conv","Sub18","AP","1","tsent"
"2513","L140","Sub18_AP_tsent.1_lessClear",26,"lessClear","Sub18","AP","1","tsent"
"2514","L140","Sub18_AP_tsent.1_moreClear",35,"moreClear","Sub18","AP","1","tsent"
"2515","L140","Sub30_AP_ksent.5_conv",22,"conv","Sub30","AP","5","ksent"
"2516","L140","Sub30_AP_ksent.5_lessClear",0,"lessClear","Sub30","AP","5","ksent"
"2517","L140","Sub30_AP_ksent.5_moreClear",49,"moreClear","Sub30","AP","5","ksent"
"2518","L140","Sub30_AP_bsent.4_conv",63,"conv","Sub30","AP","4","bsent"
"2519","L140","Sub30_AP_bsent.4_lessClear",0,"lessClear","Sub30","AP","4","bsent"
"2520","L140","Sub30_AP_bsent.4_moreClear",41,"moreClear","Sub30","AP","4","bsent"
"2521","L141","Sub35_Int_bsent.2_conv",100,"conv","Sub35","Int","2","bsent"
"2522","L141","Sub35_Int_bsent.2_lessClear",97,"lessClear","Sub35","Int","2","bsent"
"2523","L141","Sub35_Int_bsent.2_moreClear",100,"moreClear","Sub35","Int","2","bsent"
"2524","L141","Sub35_Int_tsent.2_conv",100,"conv","Sub35","Int","2","tsent"
"2525","L141","Sub35_Int_tsent.2_lessClear",56,"lessClear","Sub35","Int","2","tsent"
"2526","L141","Sub35_Int_tsent.2_moreClear",100,"moreClear","Sub35","Int","2","tsent"
"2527","L141","Sub26_Int_ksent.5_conv",20,"conv","Sub26","Int","5","ksent"
"2528","L141","Sub26_Int_ksent.5_lessClear",18,"lessClear","Sub26","Int","5","ksent"
"2529","L141","Sub26_Int_ksent.5_moreClear",24,"moreClear","Sub26","Int","5","ksent"
"2530","L141","Sub35_AP_tsent.4_conv",100,"conv","Sub35","AP","4","tsent"
"2531","L141","Sub35_AP_tsent.4_lessClear",91,"lessClear","Sub35","AP","4","tsent"
"2532","L141","Sub35_AP_tsent.4_moreClear",100,"moreClear","Sub35","AP","4","tsent"
"2533","L141","Sub35_AP_ksent.3_conv",89,"conv","Sub35","AP","3","ksent"
"2534","L141","Sub35_AP_ksent.3_lessClear",12,"lessClear","Sub35","AP","3","ksent"
"2535","L141","Sub35_AP_ksent.3_moreClear",88,"moreClear","Sub35","AP","3","ksent"
"2536","L141","Sub26_AP_bsent.5_conv",33,"conv","Sub26","AP","5","bsent"
"2537","L141","Sub26_AP_bsent.5_lessClear",29,"lessClear","Sub26","AP","5","bsent"
"2538","L141","Sub26_AP_bsent.5_moreClear",93,"moreClear","Sub26","AP","5","bsent"
"2539","L142","Sub23_Int_bsent.1_conv",17,"conv","Sub23","Int","1","bsent"
"2540","L142","Sub23_Int_bsent.1_lessClear",18,"lessClear","Sub23","Int","1","bsent"
"2541","L142","Sub23_Int_bsent.1_moreClear",28,"moreClear","Sub23","Int","1","bsent"
"2542","L142","Sub25_Int_tsent.5_conv",1,"conv","Sub25","Int","5","tsent"
"2543","L142","Sub25_Int_tsent.5_lessClear",0,"lessClear","Sub25","Int","5","tsent"
"2544","L142","Sub25_Int_tsent.5_moreClear",0,"moreClear","Sub25","Int","5","tsent"
"2545","L142","Sub35_Int_ksent.1_conv",100,"conv","Sub35","Int","1","ksent"
"2546","L142","Sub35_Int_ksent.1_lessClear",100,"lessClear","Sub35","Int","1","ksent"
